id1,id2,entity1,entity2,word_path1,word_path2,dep_path1,dep_path2,pos_path1,pos_path2,original_sentence,ent1type,ent2type,relation,id_entities_pair
25489,25490,France,TF1,,,,,,,"En France, la saison 1 a été diffusée du au sur TF1.",lieu,organisation,http://www.wikidata.org/prop/direct/P17,32319
25521,25518,1988-89,TF1,,,,,,,"Bizarrement, malgré son succès hexagonal, TF1 ne diffusa les deux saisons suivantes que cinq ans plus tard, à partir de Noël 1987 puis dans le cadre de ""La une est à vous"" en 1988-89 - présentée par Sylvain Augier puis Bernard Montiel -, ce qui entraîna quelques changements de voix dans le doublage.",lieu,organisation,,32375
25531,25532,France 4,TNT,,,,,,,"Depuis, France 3, Cinétoile en 2001, France 4 dès son premier jour lors du lancement de la TNT le 31 mars 2005, Jimmy et Direct 8 ont rediffusé l'intégralité des épisodes plusieurs fois.",lieu,organisation,,32383
25534,25532,2005,TNT,,,,,,,"Depuis, France 3, Cinétoile en 2001, France 4 dès son premier jour lors du lancement de la TNT le 31 mars 2005, Jimmy et Direct 8 ont rediffusé l'intégralité des épisodes plusieurs fois.",date,organisation,,32389
25559,25556,Union des anarchistes,groupe Jules Durand,anarchistes/Union/maintient,Durand/Jules/groupe/départ/Maurice/mort/maintient,nmod/dobj/ROOT,name/appos/nmod/conj/nmod/nmod/ROOT,NOUN/PROPN/VERB,PROPN/PROPN/NOUN/NOUN/PROPN/NOUN/VERB,"Après la mort de Maurice Laisant et plus tard le départ du groupe Jules Durand qui fédérera autour de lui la Coordination anarchiste, le groupe Germinal maintient l'Union des anarchistes et publie le journal ""Les Nouvelles libertaires, "" revue de l'entr'aide et de la synthèse anarchistes "".",organisation,personne,,32440
25652,25654,Union soviétique,États-Unis,,,,,,,"Parmi eux, sont venus des ex-pays de l'Union soviétique, de France, et des États-Unis.",organisation,pays,,32566
25683,25681,France,Front national,France/villes/douzaine/inspire,national/Front/président/venue/manifestation/succès/inspire,nmod/nmod/nmod/ROOT,amod/nmod/nmod/nmod/nmod/nsubj/ROOT,PROPN/NOUN/NOUN/VERB,ADJ/NOUN/NOUN/NOUN/NOUN/NOUN/VERB,"Le succès médiatique de la manifestation du contre la venue du président du Front national à Toulouse à l'occasion des élections européennes inspire la création de groupes dans une douzaine de villes de France, qui en reprennent l'acronyme.",lieu,partipolitique,,32602
25770,25771,France,Hachette,France/apparaît,Hachette/commercialisé/apparaît,nmod/ROOT,nmod/parataxis/ROOT,PROPN/VERB,PROPN/VERB/VERB,"Le livre de poche apparaît en France le, commercialisé par Hachette à l'initiative d'Henri Filipacchi.",lieu,societe,http://www.wikidata.org/prop/direct/P17,32697
25770,25772,France,Henri Filipacchi,France/apparaît,Filipacchi/Henri/initiative/commercialisé/apparaît,nmod/ROOT,name/nmod/nmod/parataxis/ROOT,PROPN/VERB,PROPN/PROPN/NOUN/VERB/VERB,"Le livre de poche apparaît en France le, commercialisé par Hachette à l'initiative d'Henri Filipacchi.",lieu,personne,http://www.wikidata.org/prop/direct/P27,32699
25780,25781,États-Unis,Amazon.com,,,,,,,"L'utilisation du livre numérique, ou « ""e-book"" », est encore assez marginale aujourd'hui, malgré une très forte hausse de part de marché aux États-Unis, notamment grâce aux différentes tablettes et liseuses, tel le lecteur Kindle d'Amazon.com.",pays,societe,http://www.wikidata.org/prop/direct/P17,32703
25921,25922,Lima,Pérou,Lima/capitale,Pérou/ville/capitale,nsubj/ROOT,nmod/conj/ROOT,PROPN/NOUN,PROPN/NOUN/NOUN,"Lima  est la capitale et la plus grande ville du Pérou, ainsi que le chef-lieu de la région de Lima.",lieu,pays,http://www.wikidata.org/prop/direct/P36,32869
25935,25938,Lima,Francisco Pizarro,Lima/fondée,Pizarro/Francisco/conquistador/le/fondée,nsubj/ROOT,name/appos/nmod/dep/ROOT,PROPN/VERB,PROPN/PROPN/PROPN/DET/VERB,Lima est fondée le par le conquistador espagnol Francisco Pizarro.,lieu,personne,http://www.wikidata.org/prop/direct/P20,32894
26054,26055,Lima,Pérou,Lima/centre,Pérou/centre,nsubj/ROOT,nmod/ROOT,PROPN/NOUN,PROPN/NOUN,Lima est le principal centre culturel du Pérou et l'un des plus importants en Amérique du Sud.,lieu,pays,http://www.wikidata.org/prop/direct/P36,33024
26188,26189,musée Larco,Pérou,Larco/musée/présente,Pérou/histoire/développement/de/panorama/enseignent/galeries/présente,appos/nsubj/ROOT,nmod/nmod/appos/nmod/dobj/acl:relcl/nmod/ROOT,PROPN/NOUN/VERB,PROPN/NOUN/NOUN/PROPN/NOUN/VERB/NOUN/VERB,"Fondé en 1926, le musée Larco présente, sur un critère chronologique et géographique, d'impressionnantes galeries d'exposition qui enseignent le panorama exceptionnel des du développement de l'histoire de l'ancien Pérou précolombien.",organisation,pays,,33216
26251,26250,Leipzig,Allemagne,Leipzig/abord/faire/Allemagne,Allemagne,nmod/nmod/acl/nmod,nmod,PROPN/NOUN/VERB/PROPN,PROPN,"Après son baccalauréat, il commence des études en médecine, puis part en Allemagne faire des études de dentiste, d'abord à Leipzig, puis à Francfort-sur-le-Main.",lieu,pays,http://www.wikidata.org/prop/direct/P17,33296
26252,26250,Francfort-sur-le-Main,Allemagne,,,,,,,"Après son baccalauréat, il commence des études en médecine, puis part en Allemagne faire des études de dentiste, d'abord à Leipzig, puis à Francfort-sur-le-Main.",lieu,pays,http://www.wikidata.org/prop/direct/P17,33298
26258,26260,Suisse,Wilhelm Gustloff,Suisse/incarne,Gustloff/Wilhelm/personne/incarne,nmod/ROOT,name/nmod/nmod/ROOT,PROPN/VERB,PROPN/PROPN/NOUN/VERB,"En Suisse, le nazisme s'incarne en la personne de Wilhelm Gustloff , ""Landesgruppenleiter""  dans le cadre de la ""NSDAP-Auslandsorganisation"" , Allemand installé à Davos  depuis 1917, qui, entre autres, a réédité les ""Protocoles des Sages de Sion"".",pays,personne,,33320
26282,26283,France,LICA,France/heurte,LICA/celle/heurte,nmod/ROOT,nmod/nmod/ROOT,PROPN/VERB,PROPN/PRON/VERB,"La propagande nazie à propos de Gustloff se heurte en effet à l'action des organisations antinazies, notamment, en France, celle de la LICA  de Bernard Lecache .",lieu,organisation,http://www.wikidata.org/prop/direct/P17,33350
26282,26284,France,Bernard Lecache,France/heurte,Lecache/Bernard/LICA/celle/heurte,nmod/ROOT,name/nmod/nmod/nmod/ROOT,PROPN/VERB,PROPN/PROPN/PROPN/PRON/VERB,"La propagande nazie à propos de Gustloff se heurte en effet à l'action des organisations antinazies, notamment, en France, celle de la LICA  de Bernard Lecache .",lieu,personne,http://www.wikidata.org/prop/direct/P27,33354
26351,26352,États-Unis,Claudine Beccarie,,,,,,,"Depuis les années 1970, la promotion du cinéma X joue beaucoup sur la mise en vedette de certaines actrices: dans les premières années du cinéma pornographique non clandestin, on peut citer Linda Lovelace aux États-Unis ou Claudine Beccarie en France.",pays,personne,,33417
26427,26429,Constance Money,Bambi Woods,Money/Constance/Marilyn,Woods/Bambi/Marilyn,name/conj/nmod,name/conj/nmod,PROPN/PROPN/PROPN,PROPN/PROPN/PROPN,"Le succès de ce film, qui connaît des recettes record, engendre bien d'autres films et de nouvelles vedettes comme Marilyn Chambers , Gloria Leonard , Georgina Spelvin , Tina Russell, Leslie Bovee, Sharon Mitchell, Colleen Brennan, Careena Collins, Sharon Kane, Constance Money, Linda Wong, Bambi Woods .",lieu,societe,,33540
26430,26432,France,Jean-François Davy,France/Claudine,Davy/Jean-François/Exhibition/Beccarie/Claudine,nmod/ROOT,name/nmod/appos/appos/ROOT,PROPN/ADJ,PROPN/PROPN/PROPN/NOUN/ADJ,"En France, les vedettes étaient Claudine Beccarie "">Exhibition"", de Jean-François Davy, 1975), Sylvia Bourdon, Brigitte Lahaie, Cathy Stewart, Karine Gambier et Barbara Moose.",lieu,personne,http://www.wikidata.org/prop/direct/P27,33573
26451,26453,États-Unis,Seka,,,,,,,"Aux États-Unis, les principales vedettes féminines de cette époque sont Kay Parker, Seka, Ginger Lynn, Annette Haven, Veronica Hart, Desiree Cousteau, Vanessa del Rio, Savannah, Traci Lords, Nina Hartley et Hyapatia Lee.",pays,societe,http://www.wikidata.org/prop/direct/P27,33619
26451,26454,États-Unis,Ginger Lynn,,,,,,,"Aux États-Unis, les principales vedettes féminines de cette époque sont Kay Parker, Seka, Ginger Lynn, Annette Haven, Veronica Hart, Desiree Cousteau, Vanessa del Rio, Savannah, Traci Lords, Nina Hartley et Hyapatia Lee.",pays,personne,http://www.wikidata.org/prop/direct/P27,33628
26469,26471,France,Olinka Hardiman,France/stars,Hardiman/Olinka/Marilyn/étaient/stars,nmod/ROOT,name/conj/nsubj/dep/ROOT,PROPN/NOUN,PROPN/PROPN/PROPN/AUX/NOUN,"En France, les stars étaient Marilyn Jess, Olinka Hardiman ou Dominique Saint Claire.",lieu,personne,http://www.wikidata.org/prop/direct/P27,33637
26491,26494,Europe de l'Est,Monica Sweetheart,Est/venues/stars/arrivée,Sweetheart/Monica/arrivée,nmod/appos/nmod/ROOT,name/nmod/ROOT,NOUN/NOUN/NOUN/NOUN,PROPN/PROPN/NOUN,"C'est aussi l'arrivée des stars venues d'Europe de l'Est comme Silvia Saint, Daniella Rush, Monica Sweetheart, Anita Dark, Lea Martini et Sandra Romain.",lieu,societe,,33684
26498,26499,France,Tabatha Cash,France/vedettes/citer,Cash/Tabatha/citer,nmod/nmod/ROOT,name/dobj/ROOT,PROPN/NOUN/VERB,PROPN/PROPN/VERB,"Parmi les vedettes du X en France, on peut citer Tabatha Cash, Laure Sainclair, Julia Channel, Rebecca Lord, Yasmine, Dolly Golden, ou la Néerlandaise Zara Whites.",lieu,personne,http://www.wikidata.org/prop/direct/P27,33692
26498,26500,France,Laure Sainclair,France/vedettes/citer,Sainclair/Laure/Tabatha/citer,nmod/nmod/ROOT,name/conj/dobj/ROOT,PROPN/NOUN/VERB,PROPN/PROPN/PROPN/VERB,"Parmi les vedettes du X en France, on peut citer Tabatha Cash, Laure Sainclair, Julia Channel, Rebecca Lord, Yasmine, Dolly Golden, ou la Néerlandaise Zara Whites.",lieu,personne,http://www.wikidata.org/prop/direct/P27,33699
26498,26501,France,Julia Channel,France/vedettes/citer,Channel/Julia/Tabatha/citer,nmod/nmod/ROOT,name/conj/dobj/ROOT,PROPN/NOUN/VERB,PROPN/PROPN/PROPN/VERB,"Parmi les vedettes du X en France, on peut citer Tabatha Cash, Laure Sainclair, Julia Channel, Rebecca Lord, Yasmine, Dolly Golden, ou la Néerlandaise Zara Whites.",lieu,personne,http://www.wikidata.org/prop/direct/P27,33705
26517,26518,HPG,Philippe Dean,HPG/Titof,Dean/Philippe/Titof,conj/ROOT,name/conj/ROOT,PROPN/PROPN,PROPN/PROPN/PROPN,"Les vedettes masculines françaises apparues à cette époque sont Titof, Sebastian Barrio, HPG, Philippe Dean et Ian Scott.",organisation,personne,,33725
26551,26548,États-Unis,Sebastian Barrio,,,,,,,"Du côté des hommes, Sebastian Barrio se démarque tandis que Manuel Ferrara, devenu une vedette au cours des années 2000, poursuit sa carrière aux États-Unis.",pays,personne,,33774
26575,26573,Budapest,Hongrie,Budapest/déroulant/devenue,Hongrie/devenue,nmod/ccomp/ROOT,nsubjpass/ROOT,PROPN/VERB/VERB,PROPN/VERB,"En Europe, la Hongrie est devenue dans les années 1990 l'un des principaux centres de production, de nombreux tournages se déroulant à Budapest.",lieu,pays,http://www.wikidata.org/prop/direct/P1376,33796
26640,26641,France,La Cinq,France/diffusée,Cinq/La/le/diffusée,nmod/ROOT,nummod/conj/nmod/ROOT,PROPN/VERB,NUM/PROPN/PRON/VERB,"En France, la série a été diffusée entre le et le sur La Cinq et sur RTL Télévision puis rediffusée sur Direct 8 en 2008.",lieu,societe,http://www.wikidata.org/prop/direct/P17,33867
26653,26654,Saint-Didier-de-Formans,Ain,,,,,,,"Marc Léopold Benjamin Bloch, né le à Lyon "">Rhône) et mort le à Saint-Didier-de-Formans "">Ain), est un historien français, fondateur avec Lucien Febvre des ""Annales d'histoire économique et sociale"" en 1929.",commune,departement,http://www.wikidata.org/prop/direct/P150,33877
26657,26654,1929,Ain,,,,,,,"Marc Léopold Benjamin Bloch, né le à Lyon "">Rhône) et mort le à Saint-Didier-de-Formans "">Ain), est un historien français, fondateur avec Lucien Febvre des ""Annales d'histoire économique et sociale"" en 1929.",date,departement,,33887
26651,26654,Lyon,Ain,Lyon,Ain/Saint-Didier-de-Formans/mort/Lyon,nmod,appos/nmod/conj/nmod,PROPN,PROPN/PROPN/VERB/PROPN,"Marc Léopold Benjamin Bloch, né le à Lyon "">Rhône) et mort le à Saint-Didier-de-Formans "">Ain), est un historien français, fondateur avec Lucien Febvre des ""Annales d'histoire économique et sociale"" en 1929.",commune,departement,,33890
26704,26706,Sorbonne,Seconde Guerre mondiale,Sorbonne/succéder,mondiale/Guerre/surprend/succéder,nmod/acl,amod/nsubj/advcl/acl,PROPN/VERB,ADJ/PROPN/VERB/VERB,"Alors qu'il venait de succéder à Henri Hauser à la Sorbonne en 1936 , la Seconde Guerre mondiale le surprend dans la plénitude de sa carrière et de ses recherches.",lieu,organisation,,33965
26719,26718,Collège de France,Marc Bloch,France/Collège/présente,Bloch/Marc/présente,nmod/nmod/ROOT,name/nsubj/ROOT,PROPN/PROPN/VERB,PROPN/PROPN/VERB,"En 1928, Marc Bloch présente sa candidature au Collège de France et propose d'enseigner une « histoire comparée des sociétés européennes ».",organisation,personne,,33977
26732,26734,Fougères,Creuse,Fougères/hameau,Creuse/>/commune/hameau,nmod/nmod,appos/appos/appos/nmod,PROPN/NOUN,PROPN/SYM/NOUN/NOUN,"Marc Bloch a tiré de cet événement majeur, qui a bouleversé sa vie, ""L'Étrange Défaite"", un livre posthume écrit dans la maison qu'il possédait au hameau de Fougères, commune du Bourg-d'Hem "">Creuse), de juillet à septembre 1940.",commune,departement,,33995
26744,26743,gouvernement de Vichy,Campagne de France de 1940,,,,,,,"Après la Campagne de France de 1940, il est exclu de la fonction publique par le gouvernement de Vichy en octobre 1940.",commune,organisation,,34009
26753,26754,Montpellier,Augustin Fliche,Montpellier/Lettres/faculté/Doyen,Fliche/Augustin/Doyen,nmod/nmod/nmod/nsubj,name/appos/nsubj,PROPN/PROPN/NOUN/NOUN,PROPN/PROPN/NOUN,"Le Doyen de la faculté des Lettres de Montpellier, Augustin Fliche, catholique maréchaliste, antisémite et conservateur, va essayer d'empêcher sa nomination, nourrissant un ressentiment à l'égard de l'historien.",commune,personne,http://www.wikidata.org/prop/direct/P19,34021
26778,26781,Lyon,Klaus Barbie,Lyon/arrêté,Barbie/Klaus/interné/le/arrêté,nmod/ROOT,name/nmod/conj/dep/ROOT,PROPN/VERB,PROPN/PROPN/VERB/PRON/VERB,"Il est arrêté à Lyon le par la Gestapo, interné à la prison Montluc et torturé par Klaus Barbie et ses hommes.",commune,personne,http://www.wikidata.org/prop/direct/P20,34060
26798,26799,École des Annales,Marc Bloch,Annales/École/collègues/instar/suggère,Bloch/Marc/suggère,nmod/nmod/nmod/nmod/ROOT,name/nsubj/ROOT,PROPN/NOUN/NOUN/NOUN/VERB,PROPN/PROPN/VERB,"À l'instar de ses collègues de l'École des Annales, Marc Bloch suggère de ne pas utiliser exclusivement les documents écrits et de recourir à d'autres matériaux, artistiques, archéologiques, numismatiques.",organisation,personne,,34074
26869,26871,cour Suprême des États-Unis,Chauncey Wright,,,,,,,"Parmi les membres les plus connus, on trouve deux des grands fondateurs du pragmatisme Charles Sanders Peirce  et William James , un juriste et futur membre influent de la cour Suprême des États-Unis Oliver Wendell Holmes mais également Chauncey Wright , John Fiske , Francis Ellingwood Abbot, Joseph Bangs Warner et Nicolas St.",pays,personne,,34142
26905,26906,université d'Harvard,Josiah Royce,Harvard/université/influence,Royce/Josiah/pensée/influence,nmod/nmod/ROOT,name/appos/appos/ROOT,PROPN/NOUN/NOUN,PROPN/PROPN/NOUN/NOUN,"À l'université d'Harvard, il influence la pensée de deux autres grands philosophes du moment: Josiah Royce et George Santayana Le pragmatisme durant la période de domination de l'empirisme logique.",organisation,personne,http://www.wikidata.org/prop/direct/P108,34196
26959,26960,Aristote,René Descartes,Aristote,Descartes/René/va/reposent/tradition/inclut/l'/Aristote,nmod,name/nmod/mark/acl/dobj/acl:relcl/conj/nmod,PROPN,PROPN/PROPN/VERB/VERB/NOUN/VERB/PRON/PROPN,"Pour Peirce, Charles Sanders Peirce reproche à Aristote et à l' qui, pour lui, inclut une tradition qui remontant à Aristote va de René Descartes à John Locke de faire de l'intuition la source des axiomes sur lesquels reposent les raisonnements déductifs.",lieu,personne,http://www.wikidata.org/prop/direct/P737,34260
27126,27123,1979,Seconde Guerre mondiale,,,,,,,"Le développement de l'aviation civile a eu lieu après la Seconde Guerre mondiale, puis surtout à la fin du, malgré les chocs pétroliers de 1973 et 1979.",date,organisation,,34480
27174,27175,RAF,Pologne,RAF/avion/parvient,Pologne/terrain/poser/parvient,nmod/nsubj/ROOT,nmod/nmod/acl/ROOT,PROPN/NOUN/VERB,PROPN/NOUN/VERB/VERB,"En, un avion de la RAF parvient à se poser sur un terrain de Pologne, à embarquer un V1 intact fourni par l'Armia Krajowa  au prix d'efforts extraordinaires et à le ramener en Angleterre.",organisation,pays,,34529
27244,27245,Angleterre,Kent,Angleterre/côte/canons,Kent/campagnes/1/abattre/canons,nmod/nmod/appos,nmod/nmod/dobj/advcl/appos,PROPN/NOUN/NOUN,PROPN/NOUN/NUM/VERB/NOUN,"Jones et de Duncan Sandys, prend aussi la décision de déménager en toute hâte les canons de DCA  vers la côte est de l'Angleterre, pour pouvoir abattre les V1 au-dessus des campagnes du Kent ou du Surrey.",lieu,personne,http://www.wikidata.org/prop/direct/P131,34595
