id1,id2,entity1,entity2,ent1type,ent2type,shortest_dependency_path_p,shortest_dependency_path_w,shortest_dependency_path_t,original_sentence,id_entities_pair,relation
248,250,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,departement,region,nmod/advcl/nmod,département/couler/région,NOUN/VERB/NOUN,"Le est un fleuve côtier du Sud-Est de la France se jetant dans la mer Méditerranée après avoir coulé dans les deux départements des Alpes-de-Haute-Provence et Alpes-Maritimes, dans la région Provence-Alpes-Côte d'Azur.",275,http://www.wikidata.org/prop/direct/P150
247,250,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,departement,region,nmod/advcl/nmod,département/couler/région,NOUN/VERB/NOUN,"Le est un fleuve côtier du Sud-Est de la France se jetant dans la mer Méditerranée après avoir coulé dans les deux départements des Alpes-de-Haute-Provence et Alpes-Maritimes, dans la région Provence-Alpes-Côte d'Azur.",280,http://www.wikidata.org/prop/direct/P150
8048,8050,Hérault,Occitanie,departement,region,nmod/nmod,département/région,NOUN/NOUN,"Palavas-les-Flots  est une commune française du département de l'Hérault, en région Occitanie, dans le sud-est de la France.",10045,http://www.wikidata.org/prop/direct/P150
20554,20556,Isère,Auvergne-Rhône-Alpes,departement,region,nmod/nmod,département/région,NOUN/NOUN,Leyrieu est une commune française située dans le département de l'Isère en région Auvergne-Rhône-Alpes.,25972,http://www.wikidata.org/prop/direct/P150
24335,24336,Côtes-d'Armor,région Bretagne,departement,region,nmod/ROOT,département/commune,NOUN/NOUN,"Plouaret est une commune du département des Côtes-d'Armor, dans la région Bretagne, en France.",30986,http://www.wikidata.org/prop/direct/P150
36510,36509,Tarn,Occitanie,departement,region,nmod/conj/amod,région/porter/originaire,NOUN/VERB/ADJ,"Lugan est un patronyme français originaire de l'Occitanie , surtout porté dans la région Occitanie "">Tarn).",45725,http://www.wikidata.org/prop/direct/P131
36510,36507,Tarn,Occitanie,departement,region,nmod/conj/amod,région/porter/originaire,NOUN/VERB/ADJ,"Lugan est un patronyme français originaire de l'Occitanie , surtout porté dans la région Occitanie "">Tarn).",45734,http://www.wikidata.org/prop/direct/P131
37149,37150,Essonne,Île-de-France,departement,region,nmod/amod/nmod/acl:relcl,celui/supérieur/peine/bas,PRON/ADJ/NOUN/ADJ,"Aux étiages, le VCN3 peut chuter jusque, en cas de période quinquennale sèche, ce qui est assez bas, à peine supérieur à celui de l'Essonne en Île-de-France.",46413,http://www.wikidata.org/prop/direct/P150
38882,38883,Puy-de-Dôme,Auvergne-Rhône-Alpes,departement,region,nmod,département,NOUN,"Manzat  est une commune française située dans le canton de Saint-Georges-de-Mons, dans le massif des monts Dôme , en limite septentrionale du parc naturel régional des volcans d'Auvergne, dans le département du Puy-de-Dôme, en Auvergne-Rhône-Alpes.",48610,http://www.wikidata.org/prop/direct/P150
39796,39798,Seine-et-Marne,Île-de-France,departement,region,nmod/nmod,département/région,NOUN/NOUN,Vaires-sur-Marne  est une commune française située dans le département de Seine-et-Marne en région Île-de-France.,49911,http://www.wikidata.org/prop/direct/P150
9939,9940,Moselle,SNCF,departement,societe,nsubj/ccomp,assemblée/demander,NOUN/VERB,"Le conseil général indique que « le TGV-Est  en outre la seule ligne en France à avoir été financée par les collectivités locales à hauteur de 23 %, l'assemblée départementale de la Moselle demande instamment à la SNCF de revoir sa politique tarifaire ».",12533,
27466,27467,Polynésie française,ADEME,departement,societe,conj/ROOT,cofinancer/programme,VERB/NOUN,"Le programme Photom, cofinancé par la Polynésie française et l'ADEME, et lancé en 1997, a permis à près de familles non raccordées à des réseaux de distribution, essentiellement aux Tuamotu, de se doter d'un générateur solaire d'une puissance moyenne d', pour une puissance totale installée d'environ.",34812,
21834,21832,Conseil de l'Europe,Prix Nord-Sud,institution,lieu,nmod/acl,Centre Nord-Sud du/décerner,PROPN/VERB,"En 1995, il est l'un des deux lauréats de la première édition du Prix Nord-Sud  décerné par le Centre Nord-Sud du Conseil de l'Europe.",27719,
41018,41016,Conseil de l'Europe,Angleterre,institution,lieu,dobj/acl/ROOT/nmod/nmod/nmod,diplôme/obtenir/avoir/1966/parc/Peak District,NOUN/VERB/VERB/NUM/NOUN/PROPN,"Depuis 1966 avec le parc national du Peak District en Angleterre, certains parcs nationaux ont obtenu le diplôme européen du Conseil de l'Europe pour des actions de protection particulièrement remarquables.",51542,
62083,62084,Nations Unies,Genève,institution,lieu,nmod,bureau,NOUN,Il est responsable des Bureaux quaker auprès des Nations Unies  à Genève et New York.,78057,
62083,62085,Nations Unies,New York,institution,lieu,nmod/nmod,bureau/Genève,NOUN/PROPN,Il est responsable des Bureaux quaker auprès des Nations Unies  à Genève et New York.,78059,
79507,79508,Conseil fédéral,Genève,institution,lieu,conj:et,réunir,VERB,"L'événement est un ""casus belli"" et le Conseil fédéral se réunit à Genève.",99719,
33654,33653,Conseil d'État,CLT,institution,organisation,nmod/nmod/dobj/ROOT,accord/annulation/recours/déposer,NOUN/NOUN/NOUN/VERB,"Le 16 janvier 1986, la CLT dépose en vain un recours en annulation de l'accord de concession devant le Conseil d'État et n'obtient du gouvernement qu'un droit à utiliser l'un des deux canaux encore libres du futur satellite TDF 1.",42089,
43661,43659,Conseil fédéral,UDC,institution,organisation,advcl/acl:relcl,disposer/devenir,VERB/VERB,"Toutefois, cette règle aurait pu être appliqué dès les élections législatives de 1999, année où l'UDC est devenue la première force politique suisse tout en ne disposant au Conseil fédéral que d'un seul siège, alors que le PDC, relégué à la quatrième place, y détenait deux sièges.",54977,
73436,73438,ONU,OIF,institution,organisation,nmod/nmod,Boutros-Ghali/tête,X/NOUN,L'arrivée de l'ex-secrétaire général de l'ONU Boutros-Ghali à la tête de l'OIF va accélérer à la fois l'adhésion de nouveaux membres et l'augmentation des objectifs et missions.,92540,
7768,7770,Conseil municipal,Bruno Gollnisch,institution,personne,nmod/nmod,le/séance,PRON/NOUN,"» À la séance du du Conseil municipal de Lyon, Bruno Gollnisch, professeur à l'université Lyon-III, représentant le Front national, déclare: « Après Alexis Carrel [.",9385,
36445,36446,ONU,Martti Ahtisaari,institution,personne,nmod/acl/nmod,mission/diriger/sous-secrétaire,NOUN/VERB/NOUN,"Le rapport d'une mission de l'ONU, dirigée par le sous-secrétaire Martti Ahtisaari, envoyée en mars 1991 pour évaluer les besoins humanitaires de l'Irak, décrit l'état du pays comme « quasi-apocalyptique ».",45660,http://www.wikidata.org/prop/direct/P108
51478,51477,Conseil d'État,Île-de-France,institution,region,case/nmod/nmod,après/décret/approuver,ADP/NOUN/VERB,"Sa mise en service est envisagée au-delà de 2030 par le SDRIF, adopté par le conseil régional d'Île-de-France le et approuvé par décret après avis du Conseil d'État le.",64455,
2797,2796,Californie,Parc national de Yosemite,lieu,organisation,acl,situer,VERB,"La contamination qui a potentiellement exposé plus de visiteurs de ""Curry Village"", situé dans le Parc national de Yosemite en Californie, s'est produite par la présence de rongeurs infectés dans les tentes-cabines à double-mur.",3250,
4038,4035,Rome,Albe la Longue,lieu,organisation,nmod/acl:relcl/nmod/nmod/acl,patricien/joindre/famille/créateur/considérer,NOUN/VERB/NOUN/NOUN/VERB,"Ce fondateur d'Albe la Longue est considéré comme le créateur de la famille qui, selon l'empereur Claude, se joint ensuite aux patriciens de Rome.",4525,
6659,6660,Yougoslavie,Seconde Guerre mondiale,lieu,organisation,nsubj/ROOT/dobj,roi/passer/partie,NOUN/VERB/NOUN,Le roi  de Yougoslavie passa la majeure partie de la Seconde Guerre mondiale à l'hôtel Claridge's de Londres.,7705,
6662,6660,Londres,Seconde Guerre mondiale,lieu,organisation,appos/nmod/ROOT/dobj,s/hôtel Claridge/passer/partie,X/NOUN/VERB/NOUN,Le roi  de Yougoslavie passa la majeure partie de la Seconde Guerre mondiale à l'hôtel Claridge's de Londres.,7706,
9726,9727,Eurocap-rail,Union européenne,lieu,organisation,nsubj/ROOT/acl/dobj,projet/viser/relier/capitale,NOUN/VERB/VERB/NOUN,"Le projet ""Eurocap-rail"" vise à relier ces trois capitales de l'Union européenne par une liaison ferroviaire performante.",12226,
10501,10499,Björk,Festival de Cannes,lieu,organisation,advcl/ROOT,valoir/présenter,VERB/VERB,"Présenté pour la première fois lors du  Festival de Cannes, ce film y a remporté la Palme d'or et a valu à Björk le prix d'interprétation féminine.",13304,
12631,12629,Cévennes,patrimoine mondial de l'UNESCO,lieu,organisation,acl:relcl/appos/dobj/acl,aller/le/site/inscrire,VERB/PRON/NOUN/VERB,"C'est un Chemin de grande randonnée  qui relie quatre sites inscrits au patrimoine mondial de l'UNESCO: le qui va vers Compostelle, les Causses et Cévennes, le Pont du Gard et le Palais des papes à Avignon.",15836,
14066,14067,Washington,Première Guerre mondiale,lieu,organisation,acl,construire,VERB,"Avant la construction du bâtiment, le département de la Guerre des États-Unis occupait plusieurs immeubles dans Washington construits pendant la Première Guerre mondiale.",17650,
20786,20784,Rome,Adoration des Mages,lieu,organisation,nmod/advcl/conj/conj:et/nsubj,catacombe de Priscille/témoigner/développer/populaire/thème,NOUN/VERB/VERB/ADJ/NOUN,"Ce sont des personnages traditionnels des récits de la Nativité et le thème de l'Adoration des Mages devient rapidement populaire, ainsi qu'en témoigne une représentation dans la catacombe de Priscille à Rome, pour ensuite se développer très largement dans l'art chrétien.",26240,
20956,20954,Rome,Adoration des Mages,lieu,organisation,nmod/advcl/conj/conj:et/nsubj,catacombe de Priscille/témoigner/développer/populaire/thème,NOUN/VERB/VERB/ADJ/NOUN,"Les Rois mages sont des personnages traditionnels des récits de la Nativité et le thème de l'Adoration des Mages devient rapidement populaire dès les premiers développement des communautés chrétiennes, ainsi qu'en témoigne une représentation dans la catacombe de Priscille à Rome, pour ensuite se développer très largement dans l'art chrétien.",26489,
21446,21447,Cap Canaveral,Centre spatial Kennedy,lieu,organisation,nmod/nmod/ROOT/acl/nmod/appos/parataxis/advmod/punct/appos/punct/punct,"lancement/base/proximité/situer/cap/servir/expliquer/pourquoi/""/Cap Canaveral/""/""",NOUN/NOUN/NOUN/VERB/NOUN/VERB/VERB/ADV/PUNCT/PROPN/PUNCT/PUNCT,"Cependant, la proximité de la base de lancement de Cap Canaveral , située justement au cap homonyme et qui servit aux premières missions spatiales américaines explique pourquoi l'expression « Cap Canaveral » désigne aussi pour la plupart des gens le Centre spatial Kennedy, alors qu'il s'agit en réalité de deux structures différentes séparées par la lagune de Banana River.",27203,
21469,21466,île Meritt,NASA,lieu,organisation,nmod/ROOT,base/mettre,NOUN/VERB,La NASA met en construction en 1963 une nouvelle base de lancement entièrement consacrée au lancement des Saturn V sur l'île Meritt en Floride.,27237,
25521,25518,1988-89,TF1,lieu,organisation,nmod/acl/det/case/cc/ROOT/nmod,Sylvain Augier/présenter/La une est à vous/dans/puis/diffuser/succès,PROPN/VERB/DET/ADP/SCONJ/VERB/NOUN,"Bizarrement, malgré son succès hexagonal, TF1 ne diffusa les deux saisons suivantes que cinq ans plus tard, à partir de Noël 1987 puis dans le cadre de ""La une est à vous"" en 1988-89 - présentée par Sylvain Augier puis Bernard Montiel -, ce qui entraîna quelques changements de voix dans le doublage.",32375,
25531,25532,France 4,TNT,lieu,organisation,nmod/aux/nmod,France 3/avoir/lancement,PROPN/AUX/NOUN,"Depuis, France 3, Cinétoile en 2001, France 4 dès son premier jour lors du lancement de la TNT le 31 mars 2005, Jimmy et Direct 8 ont rediffusé l'intégralité des épisodes plusieurs fois.",32383,
26704,26706,Sorbonne,Seconde Guerre mondiale,lieu,organisation,acl/advcl/ROOT,succéder/venir/surprendre,VERB/VERB/VERB,"Alors qu'il venait de succéder à Henri Hauser à la Sorbonne en 1936 , la Seconde Guerre mondiale le surprend dans la plénitude de sa carrière et de ses recherches.",33965,
27244,27243,Angleterre,DCA,lieu,organisation,nmod/det,côte/le,NOUN/PRON,"Jones et de Duncan Sandys, prend aussi la décision de déménager en toute hâte les canons de DCA  vers la côte est de l'Angleterre, pour pouvoir abattre les V1 au-dessus des campagnes du Kent ou du Surrey.",34596,
30767,30768,Jakarta,ONG,lieu,organisation,ccomp,estimer,VERB,"À Jakarta, par exemple, les ONG estiment que chaque année, migrants rejoignent des bidonvilles.",38546,
35441,35438,Magadan,Union soviétique,lieu,organisation,conj/nmod/ROOT/nmod,arriver/le/rentrer/dislocation,VERB/PRON/VERB/NOUN,"Après la dislocation de l'Union soviétique, il rentre via la France en Russie le, en arrivant par l'est, à Magadan, jadis grand centre de tri carcéral.",44364,
36060,36058,Québec,Canadien National,lieu,organisation,case/nmod/nmod/nmod,des/transport/ministère/entente,ADP/NOUN/NOUN/NOUN,"L'exploitation du pont pour les véhicules se fait en vertu d'une entente entre le Canadien National, le ministère des Transports du Canada et le ministère des Transports du Québec.",45134,
38123,38125,Grand Occident de France,Ligue antisémitique,lieu,organisation,xcomp/advcl/ROOT/punct,"arrêter/faire/réprimer/,",VERB/VERB/VERB/PUNCT,"À Paris, avec le préfet de police Lépine, il réprime l'agitation nationaliste en faisant arrêter les leaders de la Ligue des patriotes, des Jeunesses royalistes et du Grand Occident de France, avatar de la Ligue antisémitique de Jules Guérin.",47586,
38731,38729,France,Inrockuptibles,lieu,organisation,dobj/acl:relcl,peuple/appeler,NOUN/VERB,"Invité à commenter le printemps arabe sur le site des ""Inrockuptibles"" le, Abdellatif Kechiche appelle le peuple de France à se soulever à son tour contre l'injustice sociale, le mépris et l'humiliation des hommes: Lors de la cérémonie de remise de la Palme d'or décernée à son film ""La Vie d'Adèle"" présenté en compétition au Festival de Cannes 2013, Abdellatif Kechiche déclare: Abdellatif Kechiche avait toutefois accepté à deux reprises d'être décoré par le régime Ben Ali, en 2005 puis à nouveau en 2008.",48385,
39221,39222,Caire,Première Guerre mondiale,lieu,organisation,ROOT/nmod,décrire/période,VERB/NOUN,Il y décrit la vie d'un patriarche et de sa famille au Caire pendant une période qui va de la Première Guerre mondiale jusqu'au renversement du roi Farouk.,49100,
41460,41461,Bulls de Chicago,NBA,lieu,organisation,ROOT,rejoindre,VERB,Michael Jordan rejoint alors les Bulls de Chicago en NBA en 1984.,52126,
44193,44191,Québec,RDS,lieu,organisation,ROOT,diffuser,VERB,"Le Super Bowl est aussi diffusé sur RDS avec la description et les commentaires en français, principalement au Québec, au Nouveau-Brunswick et dans certaines régions francophones de l'Ontario.",55662,
44194,44191,Nouveau-Brunswick,RDS,lieu,organisation,ROOT,diffuser,VERB,"Le Super Bowl est aussi diffusé sur RDS avec la description et les commentaires en français, principalement au Québec, au Nouveau-Brunswick et dans certaines régions francophones de l'Ontario.",55665,
45009,45006,France,Marine française,lieu,organisation,case/nmod/nsubj/punct/conj/ROOT,"de/histoire/homme politique/,/mémoire/Richelieu",ADP/NOUN/NOUN/PUNCT/NOUN/PROPN,"Le nom initialement choisi en 1986 était ""Richelieu"", dans la Marine française pour ses bâtiments importants, honorant la mémoire du duc et cardinal de Richelieu, homme politique illustre de l'histoire de France.",56611,
